shortfilmsmania.com;[b'shortfilmsmania.com.', '64.202.184.99'];[14400, 14400];['26496', '15169', '15169', '16625', '15169', '15169', '32934', '14413', '54113'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['64.202.184.99', '2a00:1450:4001:81c::200a', '2a00:1450:4001:81f::2008', '23.210.248.44', '2a00:1450:4001:81f::2003', '2a00:1450:4001:825::200e', '2a03:2880:f01c:20e:face:b00c:0:2', '2a05:f500:11:101::b93f:9001', '151.101.1.140'];[1528372385.0, 1591530785.0, 1557137645.0];0
alyeskaresort.com;[b'lb03.digital-ridge.com.', b'dr-aly-lb-01-1355893160.us-east-1.elb.amazonaws.com.', '54.221.223.83', '54.225.240.226'];[3600, 600, 60, 60];['14618', '14618', '20446', '13335', '14618', '32475', '8075', '13335', '15169', '54113', '15169', '16625', '54113', '15169', '15169', '15169', '16509', '54113', '32934', '32934', '15133', '16509', '16509', '16625', '26667', '54113', '62713', '16509', '16509', '29990', '15169', '36089', '15169', '15169', '15169', '32934'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['174.129.25.170', '54.225.240.226', '209.197.3.15', '2606:4700::6813:c697', '23.21.191.181', '146.66.66.32', '40.117.154.240', '2606:4700:20::6819:8a76', '2a00:1450:4001:815::2008', '151.101.0.217', '2a00:1450:4001:81c::2008', '95.100.197.25', '151.101.1.182', '2a00:1450:400c:c08::9c', '2a00:1450:4001:81f::2004', '2a00:1450:4001:808::2003', '54.217.253.174', '151.101.1.62', '2a03:2880:f02d:e:face:b00c:0:2', '2a03:2880:f02d:12:face:b00c:0:3', '2606:2800:133:206e:1315:22a5:2006:24fd', '52.28.145.127', '3.122.14.108', '92.122.254.129', '213.19.162.80', '151.101.2.2', '185.64.189.110', '35.156.166.163', '52.29.50.90', '185.33.223.204', '34.95.92.78', '173.241.240.143', '172.217.22.2', '35.186.195.233', '2a00:1450:4001:820::2013', '2a03:2880:f12d:83:face:b00c:0:25de'];[909975600.0, 1572573600.0, 1478647217.0];0
hermeticsquare.com;['2001:41d0:301:5::27'];[3600];['16276', '20446', '16625', '20940', '32934', '15169', '20446', '15169', '15169', '15169', '32934', '32934'];['FR', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2001:41d0:301:5::27', '209.197.3.15', '172.227.13.196', '2a02:26f0:6c00:19f::19fd', '2a03:2880:f01c:216:face:b00c:0:3', '2a00:1450:4001:808::200e', '151.139.128.10', '2a00:1450:400c:c06::9d', '2a00:1450:4001:821::2004', '2a00:1450:4001:821::2003', '2a03:2880:f11c:8083:face:b00c:0:25de', '2a03:2880:f21c:80c4:face:b00c:0:43fe'];[1399549275.0, 1588938075.0, 1556269250.0];0
mollylemon.com;[b'ext-sq.squarespace.com.', '198.49.23.145', '198.49.23.144', '198.185.159.145', '198.185.159.144'];[3600, 2414, 2414, 2414, 2414];['53831', '53831', '20940', '54113', '15169', '54113'];['US', 'US', 'EU', 'US', 'US', 'US'];['198.185.159.144', '198.49.23.144', '104.109.64.186', '151.101.0.238', '2a00:1450:4001:81b::200e', '151.101.0.84'];[1468431416.0, 1563039416.0, 1530882285.0];0
benchrestbulletin.net;['64.156.26.212'];[86400];['3064', '15169'];['US', 'US'];['64.156.26.212', '2a00:1450:4001:824::200e'];[1217277370.0, 1564346170.0, 1530243745.0];0
chambre-syndicale-sophrologie.fr;['104.28.23.215', '104.28.22.215'];[300, 300];['13335', '13335', '13335', '15169'];['US', 'US', 'US', 'US'];['104.28.22.215', '104.28.23.215', '2606:4700::6813:c597', '2a00:1450:4001:821::2003'];[1321976622.0, 1626346943.0, 1555919500.0];0
datenightinbox.com;[b'www.datenightinbox.com.s.strikinglydns.com.', '13.230.50.185', '54.178.132.37'];[300, 60, 60];['16509', '16509', '16509', '15169', '15169', '16509', '16509', '15169', '13335', '13335', '54113', '16509', '14618', '15169', '32934', '15169', '15169', '54113', '15169', '15169', '15169', '16509', '16509', '32934', '16509', '15169', '16625', '16509', '16509', '13335', '16509', '16509', '16625', '26667', '54113', '62713', '16509', '16509', '29990', '15169', '36089', '15169', '13335'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['54.183.102.22', '18.184.241.52', '2600:9000:200d:200:f:858:b480:93a1', '2a00:1450:4001:81c::200a', '2a00:1450:4001:818::2008', '2600:9000:200d:4e00:7:859a:e9c0:93a1', '2600:9000:200d:fc00:13:c079:7880:93a1', '2a00:1450:4001:81d::200e', '104.18.72.113', '104.18.74.113', '2a04:4e42:f::84', '13.35.253.111', '23.23.123.248', '2a00:1450:4001:814::2003', '2a03:2880:f01c:216:face:b00c:0:3', '172.217.18.98', '2a00:1450:400c:c0c::9a', '151.101.0.84', '2a00:1450:4001:819::2002', '2a00:1450:4001:816::2004', '2a00:1450:4001:816::2003', '35.164.100.207', '13.35.254.76', '2a03:2880:f11c:8183:face:b00c:0:25de', '52.11.235.153', '35.186.226.184', '2.18.233.40', '54.228.234.158', '2600:9000:200d:e400:18:1c85:5cc0:93a1', '104.16.51.111', '35.158.17.58', '52.29.223.223', '2.18.234.21', '213.19.162.80', '151.101.2.2', '185.64.189.110', '52.29.21.152', '18.195.253.141', '185.33.223.210', '34.95.92.78', '173.241.240.143', '172.217.16.130', '104.16.83.55'];[1486656807.0, 1581264807.0, 1549605608.0];0
kalkyleramera.se;[b'www.kalkyleramera.se.herokudns.com.', '52.214.251.109', '52.212.8.131', '34.242.129.213', '108.128.213.105', '52.48.9.101', '52.16.226.187', '52.210.139.55', '54.77.232.178'];[7200, 60, 60, 60, 60, 60, 60, 60, 60];['35041', '16509', '15169', '20446', '15169', '15169', '16509', '54113', '20940', '15169', '15169', '16509', '15169', '15169', '32934', '15169', '20940', '15169', '29990', '26667', '16509', '62713', '198622', '16509', '54113', '32934', '23467', '20940', '16625', '20940', '16625', '26667', '198622'];['SE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'DK', 'US', 'US', 'US', 'US', 'EU', 'US', 'EU', 'US', 'US', 'DK'];['195.74.38.95', '34.254.137.88', '2a00:1450:4001:81b::200a', '209.197.3.15', '2a00:1450:4001:816::200a', '2a00:1450:4001:806::2002', '18.195.225.154', '2a04:4e42:600::621', '184.31.86.25', '2a00:1450:4001:820::2003', '2a00:1450:4001:81a::200e', '2600:9000:20bb:1800:1b:7f5c:2c80:93a1', '2a00:1450:4001:817::2002', '2a00:1450:4001:80b::2002', '2a03:2880:f01c:216:face:b00c:0:3', '2a00:1450:400c:c0a::9b', '2.16.186.146', '2a00:1450:4001:820::2002', '185.33.223.80', '213.19.162.41', '52.28.177.8', '185.64.189.112', '37.157.4.24', '18.195.194.147', '151.101.2.110', '2a03:2880:f11c:8083:face:b00c:0:25de', '162.247.242.20', '104.109.80.105', '23.210.253.92', '104.109.78.125', '23.210.253.83', '213.19.162.80', '37.157.4.41'];[1235253600.0, 1582322400.0, 1549404000.0];0
willyoung.biz;['2001:8d8:100f:f000::24d'];[3600];['8560', '8560', '8560'];['DE', 'DE', 'DE'];['2001:8d8:100f:f000::24d', '217.160.127.1', '217.160.127.4'];[1420467745.0, 1578175199.0, 1550527217.0];0
dmediag.com;['104.28.4.80', '104.28.5.80'];[300, 300];['13335', '20446', '33438', '13335', '32934', '32934', '32934'];['US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:30::681c:450', '209.197.3.15', '23.111.9.35', '2606:4700::6813:c497', '2a03:2880:f02d:12:face:b00c:0:3', '2a03:2880:f01c:216:face:b00c:0:3', '2a03:2880:f11c:8083:face:b00c:0:25de'];[1491215657.0, 1617446057.0, 1558942413.0];0
masternaut.com;['52.212.79.191'];[300];['16509', '14618', '15169', '15133', '20940', '13335', '15169', '49694', '15169', '54113', '15169', '13335', '15169', '20940', '54113', '32934', '15169', '20940', '13335', '8075', '15169', '54825', '14413', '14413', '15169', '13414', '13335', '13335', '13335', '32934', '54825', '13335', '13414', '13335', '13335', '15169', '15169'];['US', 'US', 'US', 'US', 'EU', 'US', 'US', 'GB', 'US', 'US', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['52.212.79.191', '52.205.159.12', '2a00:1450:4001:819::200a', '152.199.19.160', '104.109.64.186', '2606:4700::6811:b949', '2a00:1450:4001:81b::200a', '94.247.156.29', '2a00:1450:4001:821::2008', '151.101.0.217', '2a00:1450:4001:815::2003', '2606:4700::6810:5905', '2a00:1450:4001:814::200e', '2a02:26f0:6c00:293::3adf', '151.101.36.157', '2a03:2880:f01c:216:face:b00c:0:3', '2a00:1450:4001:814::2003', '2a02:26f0:6c00:28c::25ea', '2606:4700::6811:d3cc', '51.140.49.131', '216.58.207.70', '147.75.205.49', '2a05:f500:10:101::b93f:9105', '2620:109:c002::6cae:a0a', '216.58.207.34', '104.244.42.69', '2606:4700::6811:47b0', '2606:4700::6811:74b0', '2606:4700::6811:80ab', '2a03:2880:f11c:8083:face:b00c:0:25de', '147.75.83.82', '2606:4700::6810:fb05', '104.244.42.67', '2606:4700::6811:cacc', '2606:4700::6810:fa05', '2a00:1450:4001:819::2002', '2a00:1450:4001:809::2004'];[1002124674.0, 1601737074.0, 1553995406.0];0
klma.org;['2606:4700:20::6819:b312', '2606:4700:20::6819:b212'];[300, 300];['13335', '33438', '15169', '15169', '15169'];['US', 'US', 'US', 'US', 'US'];['2606:4700:20::6819:b312', '23.111.9.35', '2a00:1450:4001:820::200a', '2a00:1450:4001:81e::2003', '2a00:1450:4001:80b::200e'];[1334089696.0, 1618086496.0, 1557446683.0];0
brabys.com;['129.232.243.154'];[600];['37153', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169', '15169'];['ZA', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['129.232.243.154', '2a00:1450:4001:808::2002', '2a00:1450:4001:814::200e', '2a00:1450:4001:825::200a', '2a00:1450:4001:821::2008', '2a00:1450:4001:81a::2003', '2a00:1450:4001:80b::2002', '2a00:1450:4001:821::2002', '2a00:1450:4001:816::2002', '2a00:1450:4001:820::2003', '172.217.21.194', '2a00:1450:4001:81d::200d'];[944480053.0, 1575632053.0, 1543380433.0];0
lightonline.fr;['185.166.12.85'];[10800];['207100', '15169', '15133', '54113', '16509', '15169', '20940', '15169', '15169', '16509', '15169', '15169', '15169', '14618', '54113'];['FR', 'US', 'US', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['185.166.12.85', '2a00:1450:4001:820::200a', '192.229.233.55', '2a04:4e42:9::84', '13.35.253.60', '2a00:1450:4001:81e::2010', '2a02:26f0:6c00:181::13b8', '2a00:1450:4001:80b::200e', '2a00:1450:4001:81e::2003', '35.181.25.254', '2a00:1450:400c:c07::9b', '2a00:1450:4001:814::2004', '2a00:1450:4001:815::2003', '54.146.52.112', '151.101.0.84'];[1246281819.0, 1735651505.0, 1451568514.0];0
rosabc.com;['218.94.141.59'];[600];['4134', '4837', '4134', '4134', '37963', '4808', '58461', '58461', '4808', '55967'];['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN'];['218.94.141.59', '27.221.109.49', '116.207.118.89', '222.85.26.209', '203.119.206.93', '111.206.37.189', '115.239.210.141', '115.239.211.92', '61.135.185.248', '103.235.46.39'];[1353534169.0, 1605994969.0, 1541039275.0];0
vesti-ukr.com;['2606:4700:20::681a:8a2', '2606:4700:20::681a:9a2'];[300, 300];['13335', '33438', '15169', '39134', '13335', '16276', '15169', '60068', '15169', '14061', '20446', '13335', '20446', '15169', '15169', '24940', '15169', '15169', '15169', '15169', '13335', '29066', '15169', '15169', '15169', '32934', '32934', '15169', '15169', '15169'];['US', 'US', 'US', 'RU', 'US', 'FR', 'US', 'GB', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'DE', 'US', 'US', 'US', 'US', 'US', 'DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2606:4700:20::681a:8a2', '23.111.9.35', '2a00:1450:4001:818::200e', '88.212.196.105', '2606:4700::6813:c597', '188.165.50.215', '2a00:1450:4001:821::2002', '195.181.174.7', '2a00:1450:4001:809::2002', '138.197.186.29', '205.185.208.52', '2606:4700::6813:c497', '209.197.3.15', '2a00:1450:4001:824::200e', '2a00:1450:4001:808::2008', '95.216.24.148', '2a00:1450:4001:81d::2002', '2a00:1450:4001:825::2002', '216.58.205.226', '172.217.22.66', '104.16.130.5', '146.0.227.110', '2a00:1450:400c:c00::9b', '2a00:1450:4001:816::2004', '2a00:1450:4001:809::2003', '2a03:2880:f01c:216:face:b00c:0:3', '2a03:2880:f11c:8083:face:b00c:0:25de', '2a00:1450:4001:81d::2001', '2a00:1450:4001:81e::2001', '2a00:1450:4001:818::2014'];[1410433813.0, 1599822613.0, 1552896816.0];0
mingthein.com;[b'mingthein.wordpress.com.', b'lb.wordpress.com.', '192.0.78.12', '192.0.78.13'];[57788, 14400, 129, 129];['14618', '2635', '2635', '15169', '16509', '16509', '2635', '16509', '203219', '16509', '16625', '2635', '15169', '16625', '2635', '2635'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'GB', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['75.101.165.33', '192.0.78.12', '192.0.77.32', '2a00:1450:4001:817::200a', '2600:9000:20bb:3800:0:5a51:64c9:c681', '2600:9000:20bb:d200:0:5a51:64c9:c681', '192.0.72.24', '2600:9000:20bb:ce00:0:5a51:64c9:c681', '2a00:1288:84:800::1001', '2600:9000:2043:dc00:0:5a51:64c9:c681', '23.210.248.226', '192.0.76.3', '2a00:1450:4001:81b::2003', '172.227.13.196', '2a04:fa87:fffe::c000:4902', '192.0.78.18'];[1192776323.0, 1571463923.0, 1539329760.0];0
mollylemon.com;[b'ext-sq.squarespace.com.', '198.49.23.144', '198.185.159.144', '198.49.23.145', '198.185.159.145'];[3600, 8403, 8403, 8403, 8403];['53831', '53831', '20940', '54113', '15169', '54113'];['US', 'US', 'EU', 'US', 'US', 'US'];['198.185.159.144', '198.49.23.144', '104.109.64.186', '151.101.0.238', '2a00:1450:4001:81b::200e', '151.101.0.84'];[1468431416.0, 1563039416.0, 1530882285.0];0
snntv.com;[b'cert2.franklyinc.com.', b'franklyinc.map.fastly.net.', '151.101.14.133'];[7200, 300, 30];['14618', '54113', '20446', '54113', '54113', '20446', '13335', '15133', '16509', '54113', '15169', '54113', '16509', '16509', '16509', '15169', '16509', '15133', '13414', '15169', '15169', '15169', '15169', '15133', '54113', '23467', '43350', '16509', '14618', '14618', '15169', '210329', '16509', '54113', '14618', '14618', '16509', '16509', '34010', '15169', '16509'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'NL', 'US', 'US', 'US', 'US', 'GB', 'US', 'US', 'US', 'US', 'US', 'US', 'GB', 'US', 'US'];['100.25.172.61', '151.101.2.133', '209.197.3.15', '151.101.37.208', '151.101.37.128', '205.185.208.52', '2606:4700::6813:c797', '2606:2800:234:46c:e8b:1e2f:2bd:694', '13.35.253.5', '151.101.1.128', '2a00:1450:4001:816::2008', '151.101.1.208', '13.35.253.7', '13.35.253.38', '54.68.219.246', '2a00:1450:4001:81b::200e', '52.218.192.72', '2606:2800:134:fa2:1627:1fe:edb:1665', '104.244.42.72', '2a00:1450:4001:81f::2002', '172.217.22.98', '130.211.10.17', '2a00:1450:400c:c0a::9c', '2606:2800:134:1a0d:1429:742:782:b6', '151.101.2.110', '162.247.242.20', '46.166.134.24', '52.222.175.124', '2600:1f18:26d4:7e04:a07b:fab7:64b2:5258', '52.72.93.19', '2a00:1450:4001:81d::200a', '185.127.16.53', '18.196.167.52', '151.101.2.49', '52.4.156.87', '52.20.49.229', '52.31.192.216', '35.157.70.109', '2a00:1288:110:c205::2000', '172.217.22.34', '52.57.194.249'];[1349973191.0, 1602430391.0, 1538628573.0];0
benchrestbulletin.net;['64.156.26.212'];[86400];['3064', '15169'];['US', 'US'];['64.156.26.212', '2a00:1450:4001:824::200e'];[1217277370.0, 1564346170.0, 1530243745.0];0
gobcl.com;['2606:4700:30::681f:480b', '2606:4700:30::681f:490b'];[300, 300];['13335', '15169', '39134', '15169'];['US', 'US', 'RU', 'US'];['2606:4700:30::681f:480b', '2a00:1450:4001:808::200a', '88.212.201.194', '2a00:1450:4001:81c::2003'];[987435000.0, 1587051000.0, 1553885858.0];0
buzzwebzine.fr;['35.158.91.78'];[60];['16509', '16509', '20446', '13335', '13335', '2635', '15169', '15169', '15169', '2635', '16625', '27281', '16509', '15169', '15169', '15169', '15169', '16509', '13335', '16509', '29990', '201081', '16625', '16509', '44788', '44788'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'FR', 'US', 'US', 'FR', 'FR'];['18.195.122.112', '18.197.0.7', '209.197.3.15', '2606:4700::6810:d0a5', '2606:4700:10::6814:a25', '192.0.78.26', '2a00:1450:4001:815::2002', '2a00:1450:4001:815::200e', '2a00:1450:4001:81a::2008', '192.0.76.3', '23.38.19.203', '91.228.74.195', '52.214.26.188', '2a00:1450:4001:814::2002', '2a00:1450:4001:816::2002', '2a00:1450:4001:809::2002', '2a00:1450:4001:819::2002', '2600:9000:2043:ec00:6:44e3:f8c0:93a1', '2606:4700:10::6814:b25', '34.255.174.41', '185.33.223.203', '185.86.137.32', '92.122.254.168', '52.214.150.40', '178.250.0.130', '178.250.2.152'];[1343286276.0, 1564124676.0, 1558772678.0];0
aylinglobal.in;[b'aylinglobal.in.', '160.153.247.44'];[14400, 14400];['26496', '15169', '15169', '13335', '13335', '15169', '15169', '13335', '15169', '15169', '15169', '13335', '13335', '13335', '13335', '13335', '13335'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['160.153.247.44', '2a00:1450:4001:81b::2008', '2a00:1450:4001:821::200a', '2606:4700::6810:cda5', '2606:4700::6811:d6cc', '2a00:1450:4001:81d::200e', '2a00:1450:4001:816::2003', '2606:4700:30::681f:4230', '2a00:1450:400c:c00::9d', '2a00:1450:4001:809::2004', '2a00:1450:4001:806::2003', '2606:4700::6811:eacc', '2606:4700::6811:80ab', '2606:4700::6811:47b0', '2606:4700::6811:eecc', '2606:4700::6810:fd05', '2606:4700::6811:f4cc'];[1469681125.0, 1564289125.0, 1553433297.0];0
aritzia.com;[b'www.aritzia.com.cdn.cloudflare.net.', '104.18.219.240', '104.18.218.240'];[300, 300, 300];['16509', '13335', '16509', '20940', '16509', '16625', '15169', '15169', '16509', '16509', '15169', '32934', '15169', '15169', '15169', '32934', '14618', '16509', '16509', '16509'];['US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['13.35.253.28', '104.18.219.240', '13.35.253.89', '2a02:26f0:6c00:181::13b8', '13.35.254.198', '2.18.232.176', '2a00:1450:4001:820::200e', '2a00:1450:4001:816::2008', '99.86.0.76', '13.35.253.36', '2a00:1450:4001:81f::2008', '2a03:2880:f01c:216:face:b00c:0:3', '2a00:1450:400c:c07::9c', '2a00:1450:4001:81b::2004', '2a00:1450:4001:81d::2003', '2a03:2880:f12d:83:face:b00c:0:25de', '54.226.220.225', '50.18.181.156', '34.252.36.252', '34.255.241.69'];[886474800.0, 1706842800.0, 1438977717.0];0
alyeskaresort.com;[b'lb03.digital-ridge.com.', b'dr-aly-lb-01-1355893160.us-east-1.elb.amazonaws.com.', '54.225.240.226', '54.221.223.83'];[3600, 600, 60, 60];['14618', '14618', '20446', '13335', '14618', '32475', '8075', '13335', '15169', '54113', '15169', '16625', '54113', '15169', '15169', '15169', '16509', '54113', '32934', '32934', '15133', '16509', '16509', '16625', '26667', '54113', '62713', '16509', '16509', '29990', '15169', '36089', '15169', '15169', '15169', '32934'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['174.129.25.170', '54.225.240.226', '209.197.3.15', '2606:4700::6813:c697', '23.21.191.181', '146.66.66.32', '40.117.154.240', '2606:4700:20::6819:8a76', '2a00:1450:4001:815::2008', '151.101.0.217', '2a00:1450:4001:81c::2008', '95.100.197.25', '151.101.1.182', '2a00:1450:400c:c08::9c', '2a00:1450:4001:81f::2004', '2a00:1450:4001:808::2003', '54.217.253.174', '151.101.1.62', '2a03:2880:f02d:e:face:b00c:0:2', '2a03:2880:f02d:12:face:b00c:0:3', '2606:2800:133:206e:1315:22a5:2006:24fd', '52.28.145.127', '3.122.14.108', '92.122.254.129', '213.19.162.80', '151.101.2.2', '185.64.189.110', '35.156.166.163', '52.29.50.90', '185.33.223.204', '34.95.92.78', '173.241.240.143', '172.217.22.2', '35.186.195.233', '2a00:1450:4001:820::2013', '2a03:2880:f12d:83:face:b00c:0:25de'];[909975600.0, 1572573600.0, 1478647217.0];0
fastchinese.org;['2001:4860:4802:36::15', '2001:4860:4802:34::15', '2001:4860:4802:32::15', '2001:4860:4802:38::15'];[1800, 1800, 1800, 1800];['15169', '15169', '54113', '15133', '15169', '15169', '32934', '15169', '15169', '15169', '15169', '15169', '32934', '13414', '32934'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['2001:4860:4802:38::15', '172.217.21.226', '151.101.0.176', '2606:2800:234:46c:e8b:1e2f:2bd:694', '2a00:1450:4001:814::200e', '2a00:1450:4001:81a::2002', '2a03:2880:f02d:12:face:b00c:0:3', '2a00:1450:4001:80b::200e', '2a00:1450:4001:81e::2004', '2a00:1450:4001:816::2003', '2a00:1450:400c:c07::9a', '2a00:1450:4001:81d::200d', '2a03:2880:f01c:216:face:b00c:0:3', '104.244.42.72', '2a03:2880:f12d:83:face:b00c:0:25de'];[1339923059.0, 1623919859.0, 1537875354.0];0
fieldmuseum.org;['54.83.203.138'];[3600];['7922', '14618', '15169', '15169', '15169', '15830', '16625', '15169', '15169', '27281', '15169', '15169', '15169', '15169', '16509', '15169', '15169', '13335', '15169', '44239', '32934', '16509', '16509', '15169', '15169', '29990', '15169', '15169', '15169', '26667', '15169', '16625', '36089', '16509', '16509', '27281', '32934', '54113', '16509', '23467', '14618'];['US', 'US', 'US', 'US', 'US', 'DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'DE', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['107.0.125.40', '54.83.203.138', '2a00:1450:4001:818::200a', '2a00:1450:4001:81e::200e', '216.58.210.6', '82.199.68.72', '104.111.250.158', '2a00:1450:4001:81d::200a', '2a00:1450:4001:81c::2008', '91.228.74.227', '216.58.206.2', '35.186.212.60', '2a00:1450:4001:809::2003', '2a00:1450:4001:814::2004', '52.216.185.46', '2a00:1450:4001:819::200e', '2a00:1450:4001:814::2002', '2606:4700:20::6819:8a76', '2a00:1450:4001:80b::200e', '2a0b:4d07:101::1', '2a03:2880:f02d:12:face:b00c:0:3', '34.255.251.86', '2600:9000:200c:d600:6:44e3:f8c0:93a1', '172.217.22.2', '2a00:1450:4001:815::2003', '185.33.223.204', '34.95.92.78', '107.178.254.65', '35.241.54.161', '213.19.162.80', '172.217.22.102', '95.100.209.151', '173.241.240.143', '52.29.221.45', '13.35.253.59', '91.228.74.155', '2a03:2880:f11c:8083:face:b00c:0:25de', '151.101.2.110', '2600:9000:200d:3800:18:1fcd:349:ca21', '162.247.242.20', '52.5.229.22'];[921812400.0, 1616122800.0, 1528233664.0];0
martinec.cz;['31.15.10.49'];[3600];['25234', '15169', '15169', '15169', '15169', '59871', '15169', '32934', '15169', '15169', '15169', '32934', '59871'];['CZ', 'US', 'US', 'US', 'US', 'CZ', 'US', 'US', 'US', 'US', 'US', 'US', 'CZ'];['31.15.10.49', '2a00:1450:4001:806::200a', '2a00:1450:4001:820::200e', '172.217.23.130', '2a00:1450:4001:825::2008', '185.68.70.153', '2a00:1450:4001:808::2002', '2a03:2880:f01c:216:face:b00c:0:3', '2a00:1450:400c:c0b::9c', '2a00:1450:4001:81d::2004', '2a00:1450:4001:806::2003', '2a03:2880:f11c:8083:face:b00c:0:25de', '185.68.70.158'];[1024274460.0, 1592254800.0, 1442596090.0];0
1pornxxx.com;['2606:4700:e6::ac40:c50a', '2606:4700:e6::ac40:c40a'];[300, 300];['13335', '15169', '13335', '16276', '16276'];['US', 'US', 'US', 'FR', 'FR'];['2606:4700:30::681b:9ebb', '2a00:1450:4001:81a::200a', '2606:4700:30::681f:4ddd', '46.105.201.240', '158.69.252.241'];[1428323553.0, 1586176353.0, 1526231291.0];0
clubglow.com;[b'clubglow.com.', '64.64.8.225'];[14400, 14399];['30633', '15169', '15133', '36351', '15169', '32934', '15133', '32934', '36351', '14618', '13414', '15169', '15169', '54825', '60068', '14618', '20940', '16509', '29791', '15169', '16509', '16509', '15169', '15169', '15169', '15169', '35220', '29990', '54113', '26667', '36089', '20940', '16509', '16625', '16509', '16509', '16625', '54113', '62713', '16509', '16509'];['US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'GB', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'NL', 'US', 'US', 'US', 'US', 'EU', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US', 'US'];['64.64.8.225', '2a00:1450:4001:81f::200e', '2606:2800:234:59:254c:406:2366:268c', '169.50.137.176', '2a00:1450:4001:814::200e', '2a03:2880:f01c:216:face:b00c:0:3', '2606:2800:234:46c:e8b:1e2f:2bd:694', '2a03:2880:f11c:8083:face:b00c:0:25de', '169.50.137.185', '34.200.72.209', '104.244.42.72', '2600:1901:0:8eee::', '172.217.18.98', '147.75.102.200', '185.59.220.18', '34.193.2.224', '23.43.115.74', '52.18.108.235', '72.251.249.13', '34.95.92.78', '54.72.61.29', '18.194.39.199', '216.58.205.226', '2a00:1450:4001:821::2002', '2a00:1450:4001:81a::2004', '2a00:1450:4001:80b::2003', '185.94.180.125', '185.33.223.203', '151.101.192.166', '213.19.162.80', '173.241.240.143', '2.16.186.48', '54.246.91.175', '2.18.233.40', '52.59.138.183', '52.58.41.129', '2.18.234.21', '151.101.194.2', '185.64.189.110', '52.59.37.141', '52.28.217.61'];[956857432.0, 1872006231.0, 1556388247.0];0
